LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
2505155006,KD-M TRUCKING,HERMISTON,OR,97838,"SUPERIOR FINANCIAL GROUP, LLC",CA,484121,2007-06-08,2007,103,1,1,0,1,0,1,N,N,2010-02-13,2007-06-30,5000,0,CHGOFF,4716,5000,4250
1963114001,"JOHN P. HANSEN, DDS",ROSEVILLE,CA,95661,WELLS FARGO BANK NATL ASSOC,SD,621210,1998-04-07,1998,120,2,1,0,0,1,0,N,N,NA,1998-05-31,451000,0,P I F,0,451000,338250
4993894006,THREE SONS AUTO BODY INC,WALTHAM,MA,2453,CITIZENS BANK NATL ASSOC,MA,811121,2001-10-19,2002,84,7,1,2,7,1,1,Y,N,NA,2001-11-30,50000,0,P I F,0,50000,25000
7928764010,LESA NEWBERRY SALON LLC,ALBUQUERQUE,NM,87107,MUTUAL OF OMAHA BANK,AZ,812112,2004-10-13,2005,264,2,2,0,2,1,1,0,N,NA,2004-11-30,131200,0,P I F,0,134200,114070
5740913010,"CHENEY WEEDER, INC.",SPOKANE,WA,99210,WASHINGTON TRUST BANK,WA,NA,1993-07-06,1993,180,11,1,0,0,1,0,N,N,NA,1993-10-31,310000,0,P I F,0,310000,248000
1033635004,"Take Aim Media, Inc.",Silver Spring,MD,20910,CAPITAL ONE NATL ASSOC,VA,512110,2004-08-04,2004,55,5,1,0,0,1,1,N,N,2007-09-11,2005-03-31,50000,0,CHGOFF,48041,50000,25000
1428415002,"FENDER BLENDERS, INC.",LARGO,FL,33773,CAPITAL ONE NATL ASSOC,VA,811121,2005-08-25,2005,84,5,1,0,5,0,1,N,N,NA,2005-09-30,50000,0,P I F,0,50000,25000
4983754006,MICHAEL MIHOS CONSTRUCTION INC,SAN DIEGO,CA,92101,U.S. BANK NATIONAL ASSOCIATION,CA,235990,2001-10-16,2002,300,6,1,1,6,1,1,0,N,NA,2001-11-30,246000,0,P I F,0,246000,184500
8354093008,LANSING STOP-BY,LEAVENWORTH,KS,66048,UNION BANK,MO,NA,1995-05-19,1995,60,6,1,0,0,1,0,N,Y,NA,1995-07-31,80000,0,P I F,0,80000,72000
7734204008,"NAUTICA CLEANING SPECIALIST LL",WEST JORDAN,UT,84088,MOUNTAIN AMERICA FCU,UT,561740,2004-08-26,2004,120,1,2,0,1,1,1,T,N,NA,2004-08-31,41842,0,P I F,0,25000,12500
4495374000,"KELLY HERD, LLC",CLEVELAND,TN,37312,FIRST TENNESSEE BANK NATL ASSO,TN,448310,2001-05-07,2001,84,16,1,0,0,1,2,0,Y,NA,2001-05-31,150000,0,P I F,0,150000,127500
8369403008,MR. REFRESHMENT,COVINGTON,GA,30209,BANK OF NO. GEORGIA A DIVISION,GA,454210,1995-05-25,1995,84,1,2,0,0,1,0,N,Y,NA,1995-07-31,16452,0,P I F,0,16452,14807
1305164003,AESTHETIC LANDSCAPE,FORT WORTH,TX,76028,JPMORGAN CHASE BANK NATL ASSOC,NV,NA,1997-06-02,1997,303,10,1,0,0,1,0,N,Y,NA,1997-07-31,100000,0,P I F,0,100000,80000
3659494004,RUSTIC MINI BARNS INC,SPRINGWATER,NY,14560,FIVE STAR BANK,NY,321992,2000-03-27,2000,60,5,1,0,5,1,2,Y,N,NA,2000-04-30,25000,0,P I F,0,25000,12500
9746433007,"IHU, INC.",HOUSTON,TX,77087,EAST WEST BANK,TX,NA,1996-11-12,1997,180,10,1,0,0,1,0,0,N,NA,1997-07-31,500000,0,P I F,0,500000,375000
6289104009,STOKERS COUNTERTOPS LLC,CEDAR CITY,UT,84720,STATE BANK OF SOUTHERN UTAH,UT,337110,2003-05-01,2003,120,10,1,0,10,1,2,0,N,NA,2003-07-31,200000,0,P I F,0,200000,100000
3557424004,ADAPTIVE MOBILITY EQUIPMENT IN,SOMERSET,MA,2726,SANTANDER BANK NATL ASSOC,MA,NA,2000-01-27,2000,48,3,1,0,3,1,1,Y,N,NA,2000-02-29,229000,0,P I F,0,75000,37500
4128544001,"VART HEM, INC.",FARMINGTON,MN,55024,"AMERICAN SAVINGS, INC.",MN,722110,2000-12-13,2001,60,6,2,0,0,1,2,0,Y,NA,2001-02-28,40000,0,P I F,0,40000,32000
8642784004,ALPHA BETO MUSIC,PORTLAND,TX,78374,"BUSINESS LOAN CENTER, LLC",SC,512220,2005-02-24,2005,84,1,1,0,1,1,1,0,N,NA,2005-03-31,15000,0,P I F,0,15000,12750
1342646007,CASH PLUS,SAN DIEGO,CA,92126,CITY NATIONAL BANK,CA,522390,2006-03-14,2006,84,1,2,2,2,1,1,0,N,NA,2006-04-30,60000,0,P I F,0,60000,51000
3998655005,"ZION MANAGEMENT, INC",BOTHELL,WA,98012,"SUPERIOR FINANCIAL GROUP, LLC",CA,722110,2010-03-26,2010,116,3,1,0,3,0,1,N,N,2012-12-12,2010-03-26,10000,0,CHGOFF,9845,10000,9000
3297823002,DOLLAR DISCOUNT OF LAKEWOOD,LAKEWOOD,NJ,8701,WELLS FARGO BANK NATL ASSOC,SD,NA,1988-09-12,1988,102,3,2,0,0,24745,0,N,N,1991-07-15,1989-04-30,80000,0,CHGOFF,77311,80000,72000
3672666004,EDGE PHYSICAL THERAPY,FRISCO,TX,75034,FIRST NATIONAL BANK OF OMAHA,NE,621340,2009-01-29,2009,84,2,1,0,0,1,1,0,N,NA,2009-03-31,125000,0,P I F,0,125000,106250
1471665002,Trejo Inc.,EL PASO,TX,79925,BANK OF AMERICA NATL ASSOC,NC,811111,2005-09-26,2005,84,4,2,0,4,0,1,Y,N,NA,2005-10-31,18188,0,P I F,0,10000,5000
2358686007,BIG J HANDYMAN SERVICE,PENSACOLA,FL,32503,COMPASS BANK,AL,811490,2006-08-24,2006,63,1,1,0,1,1,1,Y,N,2013-07-24,2007-01-31,17627,0,CHGOFF,11849,15000,7500
7779224007,NORTH IDAHO PHYSICAL THERAPY,COEUR D'ALENE,ID,83814,MOUNTAIN W. BANK A DIVISION OF,ID,621340,2004-09-08,2004,84,17,1,2,17,1,2,0,N,NA,2004-10-31,180000,0,P I F,0,180000,135000
9870004000,NET RESULTS INC,REDONDO BEACH,CA,90278,WELLS FARGO BANK NATL ASSOC,SD,541512,2006-02-03,2006,49,4,1,0,4,1,1,Y,N,2010-08-16,2006-02-28,64244,0,CHGOFF,34996,35000,17500
7330094005,ABCHEESE DISTRIBUTOR INC,ORLANDO,FL,32826,BANK OF AMERICA NATL ASSOC,NC,424410,2004-04-05,2004,84,3,1,0,3,1,1,Y,N,NA,2004-07-31,10000,0,P I F,0,10000,5000
6142034007,CUMBERLAND COPIER SERVICE,CROSSVILLE,TN,38555,BANK OF AMERICA NATL ASSOC,NC,561439,2003-03-03,2003,84,1,1,0,1,1,2,Y,N,NA,2003-03-31,10000,0,P I F,0,10000,5000
4398234002,"J & J RETAIL SALES, INC.",SCHAUMBURG,IL,60168,"BANKFINANCIAL, FSB",IL,421510,2001-03-27,2001,120,5,1,0,0,1,1,N,N,NA,2001-04-30,450000,0,P I F,0,450000,337500
4900024005,INTEGRATED HEALTH PROFESSIONAL,SPOKANE,WA,99206,UMPQUA BANK,OR,621610,2001-09-11,2001,12,65,1,0,0,1,0,T,N,NA,2001-12-31,700000,0,P I F,0,700000,525000
1501455000,"BFM Plumbing, Inc",Rocklin,CA,95677,CALIFORNIA BANK & TRUST,CA,238220,2005-10-17,2006,66,25,2,6,25,0,1,N,N,2010-08-13,2005-11-30,25000,0,CHGOFF,25000,25000,12500
8988304008,HB WALL & SON'S INC,SPRINGFIELD,MO,65802,LIBERTY BANK,MO,424990,2005-07-15,2005,60,15,1,0,0,1,1,0,Y,NA,2005-07-31,40000,0,P I F,0,40000,34000
2121103000,"THE GRAPHICS HOUSE, INC.",SPARKS,NV,89431,BANK OF AMERICA NATL ASSOC,NC,NA,1984-12-10,1985,84,15,1,0,0,0,0,N,N,1989-08-07,1984-12-31,300000,0,CHGOFF,189159,300000,264000
5499504004,"ILAD, INC.",BOISE (CORPORATE NAME BOISE CI,ID,83706,KEYBANK NATIONAL ASSOCIATION,OH,453110,2002-06-28,2002,44,6,1,0,6,1,1,0,N,2013-05-08,2002-07-31,351200,0,CHGOFF,193440,351200,263400
3481306009,LEE'S FOLCROFT DELI,FOLCROFT,PA,19032,"MOREBANK, A DIVISION OF",PA,445110,2008-10-17,2009,93,4,1,1,5,1,1,0,N,2012-03-26,2009-09-30,120000,0,CHGOFF,100456,120000,60000
8407873000,"COLUMBUS AVENUE SPIRITS, CORP.",NEW YORK,NY,10025,HUDSON VALLEY BANK NATL ASSOC,NY,445310,1995-06-08,1995,84,5,1,0,0,1,0,N,N,NA,1995-07-31,200000,0,P I F,0,200000,150000
7647923007,COUNTRY CREATIONS DBA,BATESBURG,SC,29006,FIRST CIT. BK & TR COMPANY INC,SC,453110,1994-10-06,1995,84,1,2,0,0,1,0,N,Y,NA,1994-10-31,20000,0,P I F,0,20000,18000
6518694005,D & S ELECTRICAL CORP,NEW YORK,NY,11413,CARVER FEDERAL SAVINGS BANK,NY,238210,2003-07-23,2003,60,1,2,1,1,1,1,0,N,NA,2004-03-31,50000,0,P I F,0,50000,42500
5527224001,JCRS DISCOUNT LIQUORS LAKEWOOD,LAKEWOOD,CO,80214,PREMIER BANK,CO,445310,2002-07-12,2002,120,1,1,2,0,1,1,0,N,NA,2002-08-31,500000,0,P I F,0,500000,375000
1488694000,WEINO COLLECTION INC.,NEW YORK,NY,10018,JPMORGAN CHASE BANK NATL ASSOC,IL,561440,1997-08-18,1997,36,4,1,0,0,1,0,Y,N,NA,1999-06-30,69999,0,P I F,0,35000,17500
4559625010,"Elite Cheer and Gymnastics, LL",SUMMERSVILLE,WV,26651,"COMMUNITY TRUST BANK, INC.",KY,611620,2011-02-28,2011,48,1,2,1,1,0,2,N,N,NA,2011-03-01,19000,0,P I F,0,19000,16150
7681264010,YAMATO JAPANESE RESTAURANT,GROVER CITY (GROVER),CA,93433,CALIFORNIA BANK & TRUST,CA,722110,2004-08-10,2004,84,13,1,8,13,1,1,Y,N,NA,2004-08-31,60115,0,P I F,0,50000,25000
4537824003,SOHO GROUP INC,GREAT FALLS (P.O.),VA,22066,"PNC BANK, NATIONAL ASSOCIATION",DE,235210,2001-05-24,2001,60,85,1,50,85,1,1,Y,N,NA,2001-07-31,150000,0,P I F,0,150000,75000
2954024001,MARY'S CAFE,W. RUTLAND,VT,5777,"LAKE SUNAPEE BANK, FSB",VT,722110,1999-05-20,1999,240,3,1,0,0,1,0,N,N,NA,1999-10-31,87500,0,P I F,0,96520,77216
5385494005,CROCKETT SEPTIC,WISCONSIN RAPIDS,WI,54494,RIVER CITIES BANK,WI,562991,2002-05-08,2002,120,2,2,0,0,1,2,0,Y,NA,2002-05-31,41250,0,P I F,0,41250,35062
3264816002,TONY & MAZZ ENTERPRISES LLC,MAY LANDING,NJ,8330,BANCO POPULAR NORTH AMERICA,NY,722213,2008-05-28,2008,59,2,2,3,2,64211,1,Y,N,2011-09-30,2008-08-31,52742,0,CHGOFF,25000,25000,12500
4607234010,SLEEPER'S MARKET,SANFORD (CENSUS NAME FOR SANFO,ME,4073,BANK OF AMERICA NATL ASSOC,RI,445110,2001-06-26,2001,60,20,1,0,20,1,2,0,N,NA,2001-08-31,60000,0,P I F,0,100000,50000
3634924006,"GRAPHIC DESIGN SERVICES,INC.",SANTA FE SPRINGS,CA,90670,CALIFORNIA STATEWIDE CERT. DEV,CA,NA,2000-03-14,2000,240,35,1,20,0,1,1,N,N,NA,2000-12-13,599000,0,P I F,0,599000,599000
3696995007,SMART SCIENCE LABORATORIES INC,ODESSA,FL,33556,PATRIOT BANK,FL,325412,2009-10-16,2010,78,3,1,1,3,0,2,N,N,NA,2009-12-16,35000,0,P I F,0,35000,35000
4285833002,EAGLE CAR WASH,ALLEN,TX,75002,COMPASS BANK,TX,811192,1990-10-24,1991,180,1,2,0,0,1,0,N,N,NA,1991-01-31,100000,0,P I F,0,100000,90000
4551913006,"STAGGS, WILLIAM A. & CLARA F.",HINDSVILLE,AR,72738,ARVEST BANK,AR,112320,1991-08-13,1991,180,2,1,0,0,1,0,N,N,NA,1992-01-31,269000,0,P I F,0,269000,228650
2621486004,ROBBINS & SAPPINGTON INC,SALEM,OR,97302,JPMORGAN CHASE BANK NATL ASSOC,IL,236118,2007-01-10,2007,50,2,1,0,2,1,2,Y,N,2010-03-10,2007-01-31,30680,0,CHGOFF,19555,25000,12500
2391575004,LUKAS JOHNSON,SHREVE,OH,44676,"FIRSTMERIT BANK, N.A.",OH,484110,2007-04-13,2007,48,1,2,1,1,0,2,N,N,NA,2007-05-31,46300,0,P I F,0,46300,23150
3649054008,FOSTER & HUNT MARKETING SERVIC,HAZELWOOD,MO,63042,BANK OF AMERICA NATL ASSOC,NC,NA,2000-03-22,2000,60,8,1,5,8,1,1,0,N,NA,2000-04-30,25000,0,P I F,0,25000,12500
6728984007,BURGER KING,LE ROY,NY,14482,KEYBANK NATIONAL ASSOCIATION,OH,722211,2003-09-25,2003,42,55,1,0,55,10643,2,Y,N,2010-04-19,2003-11-30,25000,0,CHGOFF,25000,25000,12500
8205764000,DALEY FAMILY EYE CARE,MCCONNELLSBURG,PA,17233,FIRST COMMONWEALTH BANK,PA,621320,2004-12-01,2005,123,1,2,2,1,1,2,0,N,NA,2005-02-28,76886,0,P I F,0,100000,50000
7541243006,"RELAY HOUSE, INC.",LONG LAKE,MN,55356,U.S. BANK NATIONAL ASSOCIATION,OH,NA,1994-09-01,1994,120,1,1,0,0,1,0,N,N,NA,1994-10-31,250000,0,P I F,0,250000,175000
1651305007,"JAMAR ANALYTICAL, INC.",MILFORD,MA,1757,CAPITAL ONE NATL ASSOC,VA,423450,2006-02-08,2006,84,2,1,0,2,0,1,Y,N,NA,2006-02-28,45270,0,P I F,0,25000,12500
8580343009,EL TACO III,TUCSON,AZ,85712,BUSINESS DEVEL FINAN CORP,AZ,NA,1995-08-09,1995,240,7,1,2,5,1,0,N,N,NA,1995-11-15,69000,0,P I F,0,69000,69000
1354364000,CAPE CODE LAUNDRY CENTER INC.,SOUTH YARMOUTH,MA,2664,ROCKLAND TRUST COMPANY,MA,812320,1997-06-16,1997,240,4,1,0,0,1,0,0,N,NA,1997-12-31,405000,0,P I F,0,405000,303750
6989283000,BAIRD FAULKNER DMD,"NASHVILLE",TN,37214,SUNTRUST BANK,GA,621210,1994-05-27,1994,180,5,2,0,0,1,0,N,N,NA,1995-04-30,265000,0,P I F,0,265000,198750
7261644010,SUFFOLK CYLINDER HEAD & ENGINE,MASTIC,NY,11951,BANK OF AMERICA NATL ASSOC,RI,811111,2004-03-12,2004,48,2,1,0,2,1,1,Y,N,NA,2008-03-31,5000,0,P I F,0,5000,2500
5114724000,REED & SIMMON PROPERTY INC,EL MONTE,CA,91733,GE CAP. SMALL BUS. FINAN CORP,TX,333514,2001-12-19,2002,168,23,1,7,23,1,1,0,N,NA,2002-02-28,232000,0,P I F,0,232000,174000
2605695001,Ralex Granite & Marble Corp.,MIAMI,FL,33166,BANK OF AMERICA NATL ASSOC,NC,327992,2007-07-30,2007,69,6,1,2,8,0,1,N,N,2013-08-19,2007-07-31,50000,0,CHGOFF,50000,50000,25000
8718204002,"NATIONWIDE EXPEDITERS",HONEOYE FALLS,NY,14472,HSBC BK USA NATL ASSOC,VA,484230,2005-03-18,2005,4,2,1,0,2,1,2,0,N,2010-07-27,2005-03-31,23000,0,CHGOFF,4251,23000,11500
2230725000,"Skai Advance Tech, Inc.",Los Angeles,CA,90006,WILSHIRE BANK,CA,444190,2007-01-19,2007,48,2,1,0,2,0,1,N,N,NA,2007-01-31,50000,0,P I F,0,50000,25000
7542643010,GARDENA SHEET METAL,GARDENA,CA,90249,HANMI BANK,CA,NA,1994-09-01,1994,120,10,1,0,0,1,0,N,Y,NA,1994-10-31,100000,0,P I F,0,100000,90000
2241393000,RIVERSIDE AMOCO,JUNCTION CITY (GEARY),KS,66441,BIG LAKES CERTIFIED,KS,NA,1985-05-28,1985,240,18,1,0,0,0,0,N,N,NA,1986-01-08,83000,0,P I F,0,83000,83000
8260784009,MORISIOS COSMETIC INC,LOS ANGELES,CA,90010,BBCN BANK,CA,424210,2004-12-09,2005,20,3,1,3,3,1,1,Y,N,2007-10-12,2004-12-31,100000,0,CHGOFF,50000,50000,25000
4499633007,VILLAGE SCOOP,MINONG,WI,54859,BANK OF THE WEST,WI,NA,1991-06-24,1991,120,3,1,0,0,1,0,N,N,NA,1991-07-31,93000,0,P I F,0,93000,83700
3501124009,"SANDMAN FITNESS, INC",FLUSHING,NY,11367,HABIB AMERICAN BANK,NY,NA,1999-12-29,2000,84,4,1,0,0,1,1,0,Y,NA,2000-01-31,70000,0,P I F,0,90000,72000
7248634002,JETS EQUIPMENT RENTAL INC,WEST COVINA,CA,91792,BANK OF AMERICA NATL ASSOC,NC,532412,2004-03-09,2004,84,2,1,0,2,1,1,Y,N,NA,2004-04-30,42000,0,P I F,0,37000,18500
2128604007,HOUSE OF LAKE,"LEE'S SUMMIT, MO",MO,64082,ENTERPRISE BANK & TRUST,KS,NA,1998-06-12,1998,60,1,1,0,0,1,0,0,N,NA,1998-07-31,50000,0,P I F,0,50000,40000
8781424001,INNEX INC,MONROVIA,CA,91016,WELLS FARGO BANK NATL ASSOC,SD,339932,2005-04-12,2005,71,5,1,1,6,1,1,Y,N,NA,2005-06-30,1825770,0,P I F,0,350000,175000
6173764006,ENVIRONMENTAL CONTROLS CORPORA,PORTLAND,OR,97217,FIRST-CITIZENS BK & TR CO,NC,238210,2003-03-14,2003,300,33,1,0,33,1,1,0,N,NA,2003-03-31,544400,0,P I F,0,544400,408300
5862863006,BASHAM HOUSE RESTAURANT,BOULDER CREEK,CA,95006,WELLS FARGO BANK NATL ASSOC,SD,NA,1993-08-17,1993,283,20,2,0,0,1,0,N,N,NA,1993-10-31,35000,0,P I F,0,35000,28000
5126644008,HUGHIES ON BANK INC,NEW LONDON,CT,6320,BANK OF AMERICA NATL ASSOC,RI,722110,2001-12-27,2002,20,50,1,0,50,1,1,Y,N,NA,2002-12-31,37100,0,P I F,0,25000,12500
5018814003,PLANNING INITIATIVES LLC,ST. ANN,MO,63118,COMMERCE BANK,MO,561210,2001-10-31,2002,60,2,1,0,2,1,1,0,N,NA,2001-12-31,35000,0,P I F,0,35000,17500
8661464008,RESCOM ENVIRONMENTAL CORPORATI,TRAVERSE CITY,MI,49685,NORTHWESTERN BANK,MI,541620,2005-03-02,2005,47,15,1,3,15,1,2,Y,N,NA,2005-04-30,784348,0,P I F,0,225000,112500
7706424007,COLD STONE CREAMERY OF PORTAGE,RICHLAND,MI,49083,COMERICA BANK,TX,722211,2004-08-18,2004,123,2,2,30,30,17998,1,0,N,NA,2004-09-30,262000,0,P I F,0,262000,196500
1549905003,"Genesisports, Inc.",COLUMBIA,MD,21045,BANK OF AMERICA NATL ASSOC,NC,711219,2005-11-22,2006,84,1,2,0,1,0,1,Y,N,NA,2005-12-31,11500,0,P I F,0,10000,5000
9032974010,MACH 2 LOGISTICS INC,WASHINGTON,PA,15301,"PNC BANK, NATIONAL ASSOCIATION",DE,484110,2005-08-09,2005,60,2,1,0,2,1,1,0,N,NA,2005-08-31,35000,0,P I F,0,35000,17500
4403354009,COCHECO PRINTWORKS,DOVER,NH,3820,CITIZENS BANK NATL ASSOC,NH,323114,2001-03-28,2001,48,5,1,0,5,1,1,0,N,NA,2001-04-30,10500,0,P I F,0,10500,5250
3996754000,"B&B CATERING & ICE DESIGN, LLC",BALTIMORE,MD,21206,THE PATAPSCO BANK,MD,722110,2000-10-06,2001,84,75,1,0,0,1,1,N,N,NA,2000-11-30,120000,0,P I F,0,120000,90000
3014715008,Aida Dalati Ghaibeh,MENLO PARK,CA,94025,CALIFORNIA BANK & TRUST,CA,811490,2008-03-24,2008,59,1,1,3,1,0,1,Y,N,2010-06-30,2008-04-30,80377,0,CHGOFF,27091,30000,15000
2942515005,NORMAN GARTH RICKETSON  DBA  S,INDIO,CA,92203,CAPITAL ONE NATL ASSOC,VA,238340,2008-02-06,2008,56,8,1,0,8,0,1,Y,N,2010-08-27,2008-03-31,70723,0,CHGOFF,23800,25000,12500
3565915005,Steven C Terry,Tifton,GA,30667,FIRST FINANCIAL BANK,AR,112310,2009-08-11,2009,12,2,1,0,2,0,1,N,N,NA,2009-08-31,11000,0,P I F,0,11000,5500
9869603010,JOAN MEI FAMILY RESTAURANT,PETERSBURG,AK,99833,FIRST BANK,AK,NA,1996-12-27,1997,322,15,1,0,0,1,0,N,N,NA,1997-10-31,390000,0,P I F,0,390000,277500
2628925001,"RJJ SERVICES, INC.",MERIDIAN,ID,83646,ZIONS FIRST NATIONAL BANK,UT,713940,2007-08-09,2007,84,4,2,2,4,0,2,Y,N,NA,2007-08-31,65050,0,P I F,0,45000,22500
8410953001,EMPIRE ELECTRIC & ENERGY CO.,BLASDELL,NY,14219,HSBC BK USA NATL ASSOC,NY,235310,1995-06-09,1995,6,3,2,0,0,1,0,N,Y,NA,1995-07-31,12000,0,P I F,0,12000,10800
7597633004,THE ORANGE CRATE INC,WINDSOR HEIGHTS,IA,50311,WEST BANK,IA,NA,1994-09-21,1994,65,1,1,0,0,1,0,N,Y,1996-08-07,1994-10-31,50000,0,CHGOFF,38981,50000,44000
1286895010,Kaiser Group LLC,LAS VEGAS,NV,89128,BANK OF AMERICA NATL ASSOC,NC,541612,2005-04-29,2005,84,2,2,0,2,1,1,Y,N,NA,2006-12-31,14000,0,P I F,0,10000,5000
1495164003,AMERICAN HYDRAULIC SERVICE COR,DALLAS,TX,75247,WELLS FARGO BANK NATL ASSOC,SD,NA,1997-08-20,1997,84,1,1,0,0,1,0,0,N,NA,1997-11-30,164000,0,P I F,0,184000,138000
8132983009,"ROCK SALES, INC",BARRE,VT,5641,NORTHFIELD SAVINGS BANK,VT,NA,1995-03-01,1995,180,6,1,0,0,1,0,,N,NA,1995-07-31,168000,0,P I F,0,168000,126000
2641465010,"Dien Chau, Inc.",ALLEN,TX,75002,BANK OF AMERICA NATL ASSOC,NC,238190,2007-08-16,2007,66,2,1,0,2,0,1,Y,N,2009-07-14,2007-11-30,35192,0,CHGOFF,34624,35000,17500
2072605003,"THE DIXON GROUP, INC. DBA POWE",AUGUSTA,GA,30909,CAPITAL ONE NATL ASSOC,VA,444210,2006-10-17,2007,84,7,1,1,7,0,1,N,N,NA,2006-11-30,50000,0,P I F,0,50000,25000
3926115008,SEQUOIA SKI SHOP,SAN BRUNO,CA,94066,FIRST NATL BK OF NORTHERN CALI,CA,451110,2010-02-20,2010,43,12,1,0,12,0,1,N,N,2012-09-20,2010-03-01,35000,0,CHGOFF,28587,35000,35000
2374954002,DIFATTA'S FRESH MARKET,HATTIESBURG,MS,39401,REGIONS BANK,AL,445230,1998-10-05,1999,72,3,2,0,0,1,0,0,Y,NA,2000-10-31,50000,0,P I F,0,50000,37500
3832674004,"HIS ""N"" HERS HAIR DESIGN",WATERBURY,CT,6705,WEBSTER BANK NATL ASSOC,CT,NA,2000-07-11,2000,84,2,1,2,2,1,1,0,N,NA,2000-08-31,35000,0,P I F,0,35000,17500
3627335004,"Bochner  CONFECTIONS, INC.",Iowa city,IA,52240,IOWA BUSINESS GROWTH COMPANY,IA,311330,2009-09-11,2009,120,13,1,6,0,0,1,N,N,NA,2010-01-13,308000,0,P I F,0,308000,308000
1554335003,"B & B Music World, LLC",SILVER SPRING,MD,20902,BANK OF AMERICA NATL ASSOC,NC,453998,2005-11-25,2006,84,2,2,0,2,0,1,Y,N,NA,2005-12-31,21377,0,P I F,0,10000,5000
6863733009,"NOWOTNY, SHARON R.",WHITE LAKE,SD,57383,FARMERS & MERCHANTS STATE BANK,SD,NA,1994-05-16,1994,180,6,1,0,0,1,0,N,N,NA,1994-07-31,35000,0,P I F,0,35000,31500
3546373000,"LAS VEGAS PROPELLOR SERVICES,",LAS VEGAS,NV,89102,NEW VENTURES CAP. DEVEL CO,NV,NA,1989-10-04,1990,240,12,1,6,6,1,0,N,N,NA,1990-05-16,97000,0,P I F,0,97000,97000
2931916008,G JAYSON MARKSBERRY PC,DANVILLE,IN,46122,NORTH SALEM STATE BANK,IN,541110,2007-08-07,2007,120,2,2,0,2,1,1,0,N,NA,2007-08-31,150000,0,P I F,0,150000,127500
4613924001,DAVID ARMSTRONG DC,AUSTIN,TX,78703,PROSPERITY BANK,TX,621310,2001-06-28,2001,66,1,2,0,0,1,1,0,Y,NA,2001-07-31,35000,0,P I F,0,35000,29750
7602474006,ONNIES 'N NONNIES INC,MILLVILLE (TOWN OF),MA,1529,COASTWAY COMMUNITY BANK,RI,445120,2004-07-12,2004,188,5,1,4,5,1,1,0,N,NA,2004-08-31,300000,0,P I F,0,300000,225000
1538615004,"SUNDOWN HOMES, INC.",YORKVILLE,IL,60560,CAPITAL ONE NATL ASSOC,VA,236115,2005-11-11,2006,50,2,1,0,2,0,1,N,N,2010-10-27,2005-12-31,20000,0,CHGOFF,13734,20000,10000
4086384002,YOUNG FAMILY DENTISTRY,VIRGINIA BEACH,VA,23462,BRANCH BK. & TR CO,NC,621210,2000-11-24,2001,84,7,1,0,0,1,1,0,Y,NA,2001-02-28,85000,0,P I F,0,85000,68000
6390683006,ROUGH CANYON INN & COUNTRY STO,DEL RIO,TX,78840,1ST NATL BK OF SONORA,TX,NA,1994-03-18,1994,80,4,1,0,0,1,0,N,N,NA,1994-04-30,215000,0,P I F,0,215000,161250
5291103007,SANDBERG FARM,HINDSVILLE,AR,72738,ARVEST BANK,AR,112310,1992-11-09,1993,132,2,1,0,0,1,0,N,N,NA,1993-01-31,125000,0,P I F,0,125000,112500
6666324001,COLD STONE CREAMERY #252,ACTON,CA,91408,COMERICA BANK,TX,446191,2003-09-09,2003,123,1,2,15,0,17998,1,0,N,NA,2003-10-31,267400,0,P I F,0,267400,200550
3701004002,PRO LINE PAINT SYSTEMS,COVINGTON,TN,38019,FIRST TENNESSEE BANK NATL ASSO,TN,422950,2000-04-19,2000,120,3,2,0,0,1,2,N,N,NA,2000-07-31,175000,0,P I F,0,175000,131250
7331783006,R & J MINI STORAGE,LANSING,NY,14882,TOMPKINS TRUST COMPANY,NY,NA,1994-07-21,1994,240,1,2,0,0,1,0,N,N,NA,1994-10-31,120000,0,P I F,0,120000,90000
5365524004,BEST FRIEND PET CENTER,NORTH EAST,PA,16428,"PNC BANK, NATIONAL ASSOCIATION",DE,812910,2002-04-26,2002,77,1,2,1,2,1,1,Y,N,NA,2003-01-31,10500,0,P I F,0,15000,7500
7611174001,SIMPATICO INDUSTRIAL & PERORMA,ANCHORAGE,AK,99516,NORTHRIM BANK,AK,441310,2004-07-14,2004,54,3,2,0,0,1,1,0,Y,2010-04-23,2004-09-30,112500,0,CHGOFF,72005,112500,95625
3648804006,HAVERHILL BEEF COMPANY,HAVERHILL,MA,1830,PENTUCKET BANK,MA,445210,2000-03-22,2000,120,14,1,0,0,1,1,0,Y,NA,2000-06-30,140000,0,P I F,0,140000,105000
8762813009,"ACOUSTICAL CEILINGS, INC.",FAIRFAX,VA,22031,UNITED BANK,VA,235420,1995-11-02,1996,84,15,1,0,0,1,0,N,N,NA,1996-01-31,300000,0,P I F,0,300000,225000
6303614006,DOMINO'S PIZZA,DAVENPORT,IA,52806,U.S. BANK NATIONAL ASSOCIATION,CA,722211,2003-05-08,2003,84,40,1,0,0,24850,1,N,N,NA,2003-07-31,244100,0,P I F,0,290000,217500
